"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","4400","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","4407","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","10240","0.0-2.0-0.0","","","","","5831","{""name"":""张梦洋"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","11568","0.0-2.0-1.0","","","","","1327","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","18913","0.0-3.0","","","","","","","","2199","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","20463","0.0-4.0-0.0","","","","","1548","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","32759","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","34095","0.0-4.0-2.0","","","","","1336","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","52241","0.0-4.0-3.0","","","","","","","","","","[[{""x"":494,""y"":481,""dx"":3,""dy"":200,""t"":990},{""x"":509,""y"":483,""dx"":18,""dy"":202,""t"":1024},{""x"":516,""y"":478,""dx"":25,""dy"":197,""t"":1058},{""x"":526,""y"":479,""dx"":35,""dy"":198,""t"":1092},{""x"":508,""y"":436,""dx"":17,""dy"":155,""t"":1126},{""x"":512,""y"":443,""dx"":21,""dy"":162,""t"":1160},{""x"":506,""y"":415,""dx"":15,""dy"":134,""t"":1194},{""x"":511,""y"":423,""dx"":20,""dy"":142,""t"":1229},{""x"":515,""y"":402,""dx"":24,""dy"":121,""t"":1261},{""x"":504,""y"":396,""dx"":13,""dy"":115,""t"":1296},{""x"":477,""y"":368,""dx"":-14,""dy"":87,""t"":1330},{""x"":465,""y"":361,""dx"":-26,""dy"":80,""t"":1364},{""x"":460,""y"":363,""dx"":-31,""dy"":82,""t"":1398},{""x"":461,""y"":402,""dx"":-30,""dy"":121,""t"":1431},{""x"":468,""y"":380,""dx"":-23,""dy"":99,""t"":1466},{""x"":484,""y"":376,""dx"":-7,""dy"":95,""t"":1500},{""x"":502,""y"":384,""dx"":11,""dy"":103,""t"":1534},{""x"":507,""y"":363,""dx"":16,""dy"":82,""t"":1568},{""x"":491,""y"":351,""dx"":0,""dy"":70,""t"":1601},{""x"":507,""y"":383,""dx"":16,""dy"":102,""t"":1636},{""x"":533,""y"":400,""dx"":42,""dy"":119,""t"":1670},{""x"":536,""y"":424,""dx"":45,""dy"":143,""t"":1704},{""x"":535,""y"":449,""dx"":44,""dy"":168,""t"":1738},{""x"":525,""y"":427,""dx"":34,""dy"":146,""t"":1772},{""x"":529,""y"":450,""dx"":38,""dy"":169,""t"":1806},{""x"":518,""y"":432,""dx"":27,""dy"":151,""t"":1840},{""x"":505,""y"":404,""dx"":14,""dy"":123,""t"":1873},{""x"":504,""y"":434,""dx"":13,""dy"":153,""t"":1908},{""x"":501,""y"":431,""dx"":10,""dy"":150,""t"":1941},{""x"":507,""y"":454,""dx"":16,""dy"":173,""t"":1976},{""x"":511,""y"":448,""dx"":20,""dy"":167,""t"":2010},{""x"":510,""y"":483,""dx"":19,""dy"":202,""t"":2045},{""x"":518,""y"":499,""dx"":27,""dy"":218,""t"":2075},{""x"":501,""y"":458,""dx"":10,""dy"":177,""t"":2112},{""x"":499,""y"":481,""dx"":8,""dy"":200,""t"":2146},{""x"":498,""y"":498,""dx"":7,""dy"":217,""t"":2179},{""x"":493,""y"":518,""dx"":2,""dy"":237,""t"":2213},{""x"":490,""y"":537,""dx"":-1,""dy"":256,""t"":2248},{""x"":482,""y"":547,""dx"":-9,""dy"":266,""t"":2283},{""x"":479,""y"":551,""dx"":-12,""dy"":270,""t"":2316},{""x"":492,""y"":545,""dx"":1,""dy"":264,""t"":2350},{""x"":505,""y"":533,""dx"":14,""dy"":252,""t"":2383},{""x"":502,""y"":534,""dx"":11,""dy"":253,""t"":2418},{""x"":509,""y"":535,""dx"":18,""dy"":254,""t"":2452},{""x"":516,""y"":535,""dx"":25,""dy"":254,""t"":2483},{""x"":521,""y"":524,""dx"":30,""dy"":243,""t"":2520},{""x"":539,""y"":512,""dx"":48,""dy"":231,""t"":2556},{""x"":538,""y"":504,""dx"":47,""dy"":223,""t"":2588},{""x"":538,""y"":500,""dx"":47,""dy"":219,""t"":2623},{""x"":547,""y"":492,""dx"":56,""dy"":211,""t"":2656},{""x"":542,""y"":488,""dx"":51,""dy"":207,""t"":2690},{""x"":542,""y"":483,""dx"":51,""dy"":202,""t"":2723},{""x"":527,""y"":496,""dx"":36,""dy"":215,""t"":2757},{""x"":527,""y"":508,""dx"":36,""dy"":227,""t"":2792},{""x"":523,""y"":513,""dx"":32,""dy"":232,""t"":2826},{""x"":545,""y"":496,""dx"":54,""dy"":215,""t"":2860},{""x"":529,""y"":506,""dx"":38,""dy"":225,""t"":2893},{""x"":519,""y"":508,""dx"":28,""dy"":227,""t"":2928},{""x"":525,""y"":516,""dx"":34,""dy"":235,""t"":2963},{""x"":499,""y"":515,""dx"":8,""dy"":234,""t"":2996}],[{""x"":1409,""y"":681,""dx"":-42,""dy"":400,""t"":4016},{""x"":1434,""y"":596,""dx"":-17,""dy"":315,""t"":4047},{""x"":1449,""y"":507,""dx"":-2,""dy"":226,""t"":4083},{""x"":1485,""y"":495,""dx"":34,""dy"":214,""t"":4118},{""x"":1489,""y"":437,""dx"":38,""dy"":156,""t"":4151},{""x"":1485,""y"":386,""dx"":34,""dy"":105,""t"":4187},{""x"":1487,""y"":363,""dx"":36,""dy"":82,""t"":4220},{""x"":1506,""y"":343,""dx"":55,""dy"":62,""t"":4254},{""x"":1491,""y"":330,""dx"":40,""dy"":49,""t"":4287},{""x"":1510,""y"":344,""dx"":59,""dy"":63,""t"":4322},{""x"":1504,""y"":343,""dx"":53,""dy"":62,""t"":4356},{""x"":1525,""y"":311,""dx"":74,""dy"":30,""t"":4390},{""x"":1532,""y"":351,""dx"":81,""dy"":70,""t"":4424},{""x"":1513,""y"":364,""dx"":62,""dy"":83,""t"":4458},{""x"":1516,""y"":355,""dx"":65,""dy"":74,""t"":4492},{""x"":1523,""y"":348,""dx"":72,""dy"":67,""t"":4525},{""x"":1529,""y"":355,""dx"":78,""dy"":74,""t"":4560},{""x"":1509,""y"":329,""dx"":58,""dy"":48,""t"":4594},{""x"":1494,""y"":340,""dx"":43,""dy"":59,""t"":4628},{""x"":1480,""y"":352,""dx"":29,""dy"":71,""t"":4662},{""x"":1466,""y"":338,""dx"":15,""dy"":57,""t"":4696},{""x"":1467,""y"":369,""dx"":16,""dy"":88,""t"":4729},{""x"":1459,""y"":346,""dx"":8,""dy"":65,""t"":4764},{""x"":1469,""y"":344,""dx"":18,""dy"":63,""t"":4798},{""x"":1459,""y"":349,""dx"":8,""dy"":68,""t"":4832},{""x"":1473,""y"":354,""dx"":22,""dy"":73,""t"":4865},{""x"":1478,""y"":377,""dx"":27,""dy"":96,""t"":4900},{""x"":1482,""y"":363,""dx"":31,""dy"":82,""t"":4934},{""x"":1501,""y"":338,""dx"":50,""dy"":57,""t"":4968},{""x"":1491,""y"":351,""dx"":40,""dy"":70,""t"":5002},{""x"":1491,""y"":381,""dx"":40,""dy"":100,""t"":5035},{""x"":1502,""y"":378,""dx"":51,""dy"":97,""t"":5070},{""x"":1511,""y"":419,""dx"":60,""dy"":138,""t"":5105},{""x"":1520,""y"":406,""dx"":69,""dy"":125,""t"":5138},{""x"":1541,""y"":371,""dx"":90,""dy"":90,""t"":5172},{""x"":1526,""y"":364,""dx"":75,""dy"":83,""t"":5206},{""x"":1513,""y"":374,""dx"":62,""dy"":93,""t"":5240},{""x"":1538,""y"":358,""dx"":87,""dy"":77,""t"":5272},{""x"":1515,""y"":344,""dx"":64,""dy"":63,""t"":5308},{""x"":1486,""y"":333,""dx"":35,""dy"":52,""t"":5341},{""x"":1482,""y"":341,""dx"":31,""dy"":60,""t"":5376},{""x"":1485,""y"":314,""dx"":34,""dy"":33,""t"":5410},{""x"":1470,""y"":322,""dx"":19,""dy"":41,""t"":5443},{""x"":1482,""y"":323,""dx"":31,""dy"":42,""t"":5478},{""x"":1468,""y"":322,""dx"":17,""dy"":41,""t"":5512},{""x"":1459,""y"":314,""dx"":8,""dy"":33,""t"":5546},{""x"":1459,""y"":333,""dx"":8,""dy"":52,""t"":5580},{""x"":1464,""y"":329,""dx"":13,""dy"":48,""t"":5614},{""x"":1456,""y"":327,""dx"":5,""dy"":46,""t"":5645},{""x"":1456,""y"":338,""dx"":5,""dy"":57,""t"":5682},{""x"":1469,""y"":324,""dx"":18,""dy"":43,""t"":5716},{""x"":1480,""y"":326,""dx"":29,""dy"":45,""t"":5750},{""x"":1476,""y"":348,""dx"":25,""dy"":67,""t"":5784},{""x"":1507,""y"":327,""dx"":56,""dy"":46,""t"":5818},{""x"":1506,""y"":310,""dx"":55,""dy"":29,""t"":5851},{""x"":1536,""y"":296,""dx"":85,""dy"":15,""t"":5885},{""x"":1517,""y"":280,""dx"":66,""dy"":-1,""t"":5920},{""x"":1508,""y"":300,""dx"":57,""dy"":19,""t"":5954},{""x"":1493,""y"":296,""dx"":42,""dy"":15,""t"":5988}],[{""x"":933,""y"":614,""dx"":-38,""dy"":63,""t"":7009},{""x"":942,""y"":616,""dx"":-29,""dy"":65,""t"":7041},{""x"":928,""y"":615,""dx"":-43,""dy"":64,""t"":7075},{""x"":928,""y"":612,""dx"":-43,""dy"":61,""t"":7110},{""x"":934,""y"":613,""dx"":-37,""dy"":62,""t"":7143},{""x"":942,""y"":612,""dx"":-29,""dy"":61,""t"":7179},{""x"":940,""y"":616,""dx"":-31,""dy"":65,""t"":7213},{""x"":938,""y"":620,""dx"":-33,""dy"":69,""t"":7243},{""x"":942,""y"":616,""dx"":-29,""dy"":65,""t"":7280},{""x"":953,""y"":606,""dx"":-18,""dy"":55,""t"":7315},{""x"":964,""y"":614,""dx"":-7,""dy"":63,""t"":7348},{""x"":978,""y"":613,""dx"":7,""dy"":62,""t"":7382},{""x"":974,""y"":609,""dx"":3,""dy"":58,""t"":7415},{""x"":988,""y"":620,""dx"":17,""dy"":69,""t"":7451},{""x"":993,""y"":618,""dx"":22,""dy"":67,""t"":7483},{""x"":1005,""y"":614,""dx"":34,""dy"":63,""t"":7518},{""x"":991,""y"":618,""dx"":20,""dy"":67,""t"":7552},{""x"":994,""y"":608,""dx"":23,""dy"":57,""t"":7586},{""x"":984,""y"":608,""dx"":13,""dy"":57,""t"":7620},{""x"":974,""y"":608,""dx"":3,""dy"":57,""t"":7651},{""x"":967,""y"":600,""dx"":-4,""dy"":49,""t"":7688},{""x"":972,""y"":599,""dx"":1,""dy"":48,""t"":7723},{""x"":977,""y"":594,""dx"":6,""dy"":43,""t"":7756},{""x"":991,""y"":598,""dx"":20,""dy"":47,""t"":7790},{""x"":990,""y"":602,""dx"":19,""dy"":51,""t"":7824},{""x"":1009,""y"":600,""dx"":38,""dy"":49,""t"":7857},{""x"":1013,""y"":602,""dx"":42,""dy"":51,""t"":7892},{""x"":1014,""y"":604,""dx"":43,""dy"":53,""t"":7926},{""x"":1015,""y"":613,""dx"":44,""dy"":62,""t"":7960},{""x"":1021,""y"":613,""dx"":50,""dy"":62,""t"":7993},{""x"":1009,""y"":617,""dx"":38,""dy"":66,""t"":8027},{""x"":998,""y"":596,""dx"":27,""dy"":45,""t"":8062},{""x"":990,""y"":591,""dx"":19,""dy"":40,""t"":8095},{""x"":981,""y"":580,""dx"":10,""dy"":29,""t"":8129},{""x"":978,""y"":580,""dx"":7,""dy"":29,""t"":8164},{""x"":996,""y"":585,""dx"":25,""dy"":34,""t"":8198},{""x"":991,""y"":583,""dx"":20,""dy"":32,""t"":8232},{""x"":988,""y"":578,""dx"":17,""dy"":27,""t"":8266},{""x"":993,""y"":574,""dx"":22,""dy"":23,""t"":8300},{""x"":987,""y"":563,""dx"":16,""dy"":12,""t"":8334},{""x"":987,""y"":567,""dx"":16,""dy"":16,""t"":8368},{""x"":984,""y"":580,""dx"":13,""dy"":29,""t"":8402},{""x"":979,""y"":584,""dx"":8,""dy"":33,""t"":8436},{""x"":966,""y"":589,""dx"":-5,""dy"":38,""t"":8470},{""x"":969,""y"":596,""dx"":-2,""dy"":45,""t"":8503},{""x"":977,""y"":589,""dx"":6,""dy"":38,""t"":8538},{""x"":969,""y"":595,""dx"":-2,""dy"":44,""t"":8572},{""x"":958,""y"":604,""dx"":-13,""dy"":53,""t"":8606},{""x"":942,""y"":613,""dx"":-29,""dy"":62,""t"":8640},{""x"":938,""y"":624,""dx"":-33,""dy"":73,""t"":8674},{""x"":927,""y"":631,""dx"":-44,""dy"":80,""t"":8708},{""x"":926,""y"":631,""dx"":-45,""dy"":80,""t"":8742},{""x"":938,""y"":632,""dx"":-33,""dy"":81,""t"":8776},{""x"":943,""y"":633,""dx"":-28,""dy"":82,""t"":8810},{""x"":948,""y"":634,""dx"":-23,""dy"":83,""t"":8842},{""x"":936,""y"":633,""dx"":-35,""dy"":82,""t"":8877},{""x"":926,""y"":638,""dx"":-45,""dy"":87,""t"":8912},{""x"":935,""y"":637,""dx"":-36,""dy"":86,""t"":8945},{""x"":932,""y"":641,""dx"":-39,""dy"":90,""t"":8980},{""x"":931,""y"":643,""dx"":-40,""dy"":92,""t"":9014}],[{""x"":545,""y"":855,""dx"":54,""dy"":34,""t"":10034},{""x"":552,""y"":849,""dx"":61,""dy"":28,""t"":10067},{""x"":563,""y"":848,""dx"":72,""dy"":27,""t"":10102},{""x"":559,""y"":849,""dx"":68,""dy"":28,""t"":10135},{""x"":545,""y"":847,""dx"":54,""dy"":26,""t"":10171},{""x"":504,""y"":847,""dx"":13,""dy"":26,""t"":10203},{""x"":480,""y"":857,""dx"":-11,""dy"":36,""t"":10238},{""x"":462,""y"":855,""dx"":-29,""dy"":34,""t"":10272},{""x"":453,""y"":845,""dx"":-38,""dy"":24,""t"":10307},{""x"":465,""y"":846,""dx"":-26,""dy"":25,""t"":10341},{""x"":493,""y"":842,""dx"":2,""dy"":21,""t"":10374},{""x"":471,""y"":838,""dx"":-20,""dy"":17,""t"":10407},{""x"":460,""y"":835,""dx"":-31,""dy"":14,""t"":10442},{""x"":449,""y"":840,""dx"":-42,""dy"":19,""t"":10476},{""x"":466,""y"":837,""dx"":-25,""dy"":16,""t"":10510},{""x"":495,""y"":847,""dx"":4,""dy"":26,""t"":10544},{""x"":518,""y"":854,""dx"":27,""dy"":33,""t"":10578},{""x"":530,""y"":861,""dx"":39,""dy"":40,""t"":10612},{""x"":510,""y"":855,""dx"":19,""dy"":34,""t"":10645},{""x"":521,""y"":861,""dx"":30,""dy"":40,""t"":10679},{""x"":544,""y"":865,""dx"":53,""dy"":44,""t"":10715},{""x"":555,""y"":867,""dx"":64,""dy"":46,""t"":10748},{""x"":551,""y"":872,""dx"":60,""dy"":51,""t"":10782},{""x"":547,""y"":875,""dx"":56,""dy"":54,""t"":10814},{""x"":550,""y"":869,""dx"":59,""dy"":48,""t"":10850},{""x"":546,""y"":863,""dx"":55,""dy"":42,""t"":10884},{""x"":554,""y"":862,""dx"":63,""dy"":41,""t"":10917},{""x"":550,""y"":862,""dx"":59,""dy"":41,""t"":10951},{""x"":545,""y"":874,""dx"":54,""dy"":53,""t"":10986},{""x"":548,""y"":882,""dx"":57,""dy"":61,""t"":11021},{""x"":557,""y"":883,""dx"":66,""dy"":62,""t"":11053},{""x"":568,""y"":892,""dx"":77,""dy"":71,""t"":11088},{""x"":556,""y"":877,""dx"":65,""dy"":56,""t"":11122},{""x"":565,""y"":877,""dx"":74,""dy"":56,""t"":11155},{""x"":572,""y"":876,""dx"":81,""dy"":55,""t"":11189},{""x"":552,""y"":870,""dx"":61,""dy"":49,""t"":11221},{""x"":544,""y"":861,""dx"":53,""dy"":40,""t"":11258},{""x"":552,""y"":865,""dx"":61,""dy"":44,""t"":11291},{""x"":551,""y"":869,""dx"":60,""dy"":48,""t"":11325},{""x"":540,""y"":866,""dx"":49,""dy"":45,""t"":11361},{""x"":535,""y"":862,""dx"":44,""dy"":41,""t"":11393},{""x"":532,""y"":865,""dx"":41,""dy"":44,""t"":11428},{""x"":532,""y"":871,""dx"":41,""dy"":50,""t"":11462},{""x"":540,""y"":873,""dx"":49,""dy"":52,""t"":11495},{""x"":540,""y"":870,""dx"":49,""dy"":49,""t"":11530},{""x"":522,""y"":864,""dx"":31,""dy"":43,""t"":11565},{""x"":531,""y"":863,""dx"":40,""dy"":42,""t"":11598},{""x"":541,""y"":872,""dx"":50,""dy"":51,""t"":11633},{""x"":540,""y"":869,""dx"":49,""dy"":48,""t"":11666},{""x"":549,""y"":875,""dx"":58,""dy"":54,""t"":11699},{""x"":546,""y"":873,""dx"":55,""dy"":52,""t"":11734},{""x"":547,""y"":865,""dx"":56,""dy"":44,""t"":11768},{""x"":541,""y"":859,""dx"":50,""dy"":38,""t"":11802},{""x"":533,""y"":877,""dx"":42,""dy"":56,""t"":11836},{""x"":534,""y"":870,""dx"":43,""dy"":49,""t"":11870},{""x"":530,""y"":869,""dx"":39,""dy"":48,""t"":11904},{""x"":529,""y"":864,""dx"":38,""dy"":43,""t"":11937},{""x"":526,""y"":863,""dx"":35,""dy"":42,""t"":11972},{""x"":524,""y"":853,""dx"":33,""dy"":32,""t"":12007}],[{""x"":1410,""y"":856,""dx"":-41,""dy"":35,""t"":13026},{""x"":1384,""y"":849,""dx"":-67,""dy"":28,""t"":13059},{""x"":1380,""y"":843,""dx"":-71,""dy"":22,""t"":13094},{""x"":1364,""y"":840,""dx"":-87,""dy"":19,""t"":13129},{""x"":1347,""y"":840,""dx"":-104,""dy"":19,""t"":13162},{""x"":1348,""y"":836,""dx"":-103,""dy"":15,""t"":13196},{""x"":1329,""y"":838,""dx"":-122,""dy"":17,""t"":13230},{""x"":1329,""y"":836,""dx"":-122,""dy"":15,""t"":13264},{""x"":1329,""y"":832,""dx"":-122,""dy"":11,""t"":13297},{""x"":1342,""y"":837,""dx"":-109,""dy"":16,""t"":13332},{""x"":1344,""y"":845,""dx"":-107,""dy"":24,""t"":13366},{""x"":1333,""y"":843,""dx"":-118,""dy"":22,""t"":13400},{""x"":1309,""y"":849,""dx"":-142,""dy"":28,""t"":13434},{""x"":1314,""y"":861,""dx"":-137,""dy"":40,""t"":13467},{""x"":1317,""y"":864,""dx"":-134,""dy"":43,""t"":13501},{""x"":1306,""y"":860,""dx"":-145,""dy"":39,""t"":13535},{""x"":1307,""y"":859,""dx"":-144,""dy"":38,""t"":13570},{""x"":1308,""y"":852,""dx"":-143,""dy"":31,""t"":13604},{""x"":1311,""y"":858,""dx"":-140,""dy"":37,""t"":13637},{""x"":1327,""y"":863,""dx"":-124,""dy"":42,""t"":13673},{""x"":1337,""y"":868,""dx"":-114,""dy"":47,""t"":13705},{""x"":1346,""y"":872,""dx"":-105,""dy"":51,""t"":13740},{""x"":1347,""y"":871,""dx"":-104,""dy"":50,""t"":13773},{""x"":1350,""y"":862,""dx"":-101,""dy"":41,""t"":13808},{""x"":1341,""y"":853,""dx"":-110,""dy"":32,""t"":13842},{""x"":1338,""y"":843,""dx"":-113,""dy"":22,""t"":13876},{""x"":1352,""y"":829,""dx"":-99,""dy"":8,""t"":13909},{""x"":1366,""y"":820,""dx"":-85,""dy"":-1,""t"":13945},{""x"":1373,""y"":817,""dx"":-78,""dy"":-4,""t"":13978},{""x"":1360,""y"":819,""dx"":-91,""dy"":-2,""t"":14012},{""x"":1352,""y"":822,""dx"":-99,""dy"":1,""t"":14047},{""x"":1356,""y"":832,""dx"":-95,""dy"":11,""t"":14080},{""x"":1358,""y"":822,""dx"":-93,""dy"":1,""t"":14113},{""x"":1347,""y"":827,""dx"":-104,""dy"":6,""t"":14148},{""x"":1346,""y"":832,""dx"":-105,""dy"":11,""t"":14183},{""x"":1341,""y"":839,""dx"":-110,""dy"":18,""t"":14216},{""x"":1336,""y"":854,""dx"":-115,""dy"":33,""t"":14251},{""x"":1337,""y"":865,""dx"":-114,""dy"":44,""t"":14284},{""x"":1336,""y"":868,""dx"":-115,""dy"":47,""t"":14318},{""x"":1335,""y"":871,""dx"":-116,""dy"":50,""t"":14350},{""x"":1327,""y"":875,""dx"":-124,""dy"":54,""t"":14386},{""x"":1319,""y"":878,""dx"":-132,""dy"":57,""t"":14420},{""x"":1325,""y"":877,""dx"":-126,""dy"":56,""t"":14454},{""x"":1347,""y"":873,""dx"":-104,""dy"":52,""t"":14488},{""x"":1336,""y"":875,""dx"":-115,""dy"":54,""t"":14522},{""x"":1358,""y"":872,""dx"":-93,""dy"":51,""t"":14555},{""x"":1377,""y"":862,""dx"":-74,""dy"":41,""t"":14590},{""x"":1373,""y"":867,""dx"":-78,""dy"":46,""t"":14623},{""x"":1387,""y"":872,""dx"":-64,""dy"":51,""t"":14658},{""x"":1380,""y"":886,""dx"":-71,""dy"":65,""t"":14691},{""x"":1383,""y"":882,""dx"":-68,""dy"":61,""t"":14726},{""x"":1386,""y"":878,""dx"":-65,""dy"":57,""t"":14757},{""x"":1390,""y"":889,""dx"":-61,""dy"":68,""t"":14794},{""x"":1373,""y"":891,""dx"":-78,""dy"":70,""t"":14828},{""x"":1367,""y"":895,""dx"":-84,""dy"":74,""t"":14862},{""x"":1370,""y"":892,""dx"":-81,""dy"":71,""t"":14896},{""x"":1377,""y"":893,""dx"":-74,""dy"":72,""t"":14930},{""x"":1381,""y"":892,""dx"":-70,""dy"":71,""t"":14963},{""x"":1396,""y"":896,""dx"":-55,""dy"":75,""t"":14998},{""x"":1395,""y"":892,""dx"":-56,""dy"":71,""t"":15031}]]","[48.333333333333336,93.22033898305084,100,100,100]","[{""x"":18.7,""y"":181.25,""r"":73.29386340127967},{""x"":39.355932203389834,""y"":79.28813559322033,""r"":35.83681775023641},{""x"":-2.4,""y"":56.266666666666666,""r"":47.057470981915856},{""x"":38.83050847457627,""y"":41.23728813559322,""r"":21.273050090551845},{""x"":-100.35,""y"":37.06666666666667,""r"":47.22081402804224}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
"","html-button-response","9","53327","0.0-4.0-4.0-0.0-0.0","","","","","1085","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
